Timestamp,Read Speed (MB/s),Write Speed (MB/s),Alert
2025-09-13 06:10:42,0.00,0.66,
2025-09-13 06:10:43,0.00,0.09,
2025-09-13 06:10:43,0.00,0.09,
2025-09-13 06:10:44,0.00,0.00,
2025-09-13 06:10:44,0.00,0.00,
2025-09-13 06:10:45,0.00,0.16,
2025-09-13 06:10:45,0.00,0.16,
2025-09-13 06:10:46,0.09,1.99,
2025-09-13 06:10:46,0.09,1.99,
2025-09-13 06:10:47,0.00,0.00,
2025-09-13 06:10:47,0.00,0.00,
2025-09-13 06:10:48,0.00,0.20,
2025-09-13 06:10:48,0.00,0.20,
2025-09-13 06:10:49,0.00,0.00,
2025-09-13 06:10:49,0.00,0.00,
2025-09-13 06:10:50,0.00,0.00,
2025-09-13 06:10:50,0.00,0.00,
2025-09-13 06:10:51,0.00,0.00,
2025-09-13 06:10:51,0.00,0.00,
2025-09-13 06:10:52,0.00,0.15,
2025-09-13 06:10:52,0.00,0.15,
2025-09-13 06:10:53,0.00,1.41,
2025-09-13 06:10:53,0.00,1.41,
2025-09-13 06:10:54,0.00,0.10,
2025-09-13 06:10:54,0.00,0.10,
2025-09-13 06:10:55,0.00,0.00,
2025-09-13 06:10:55,0.00,0.00,
2025-09-13 06:10:56,0.00,0.00,
2025-09-13 06:10:56,0.00,0.00,
2025-09-13 06:10:57,0.00,0.00,
2025-09-13 06:10:57,0.00,0.00,
2025-09-13 06:10:58,0.00,0.20,
2025-09-13 06:10:58,0.00,0.20,
2025-09-13 06:10:59,0.00,0.16,
2025-09-13 06:10:59,0.00,0.16,
2025-09-13 06:11:00,0.00,0.00,
2025-09-13 06:11:00,0.00,0.00,
2025-09-13 06:11:01,0.00,0.00,
2025-09-13 06:11:01,0.00,0.00,
2025-09-13 06:11:02,0.00,0.23,
2025-09-13 06:11:02,0.00,0.23,
2025-09-13 06:11:03,0.00,0.29,
2025-09-13 06:11:03,0.00,0.29,
2025-09-13 06:11:04,0.00,0.00,
2025-09-13 06:11:04,0.00,0.00,
2025-09-13 06:11:05,0.00,0.00,
2025-09-13 06:11:05,0.00,0.00,
2025-09-13 06:11:06,0.00,0.00,
2025-09-13 06:11:06,0.00,0.00,
2025-09-13 06:11:07,0.00,0.00,
2025-09-13 06:11:07,0.00,0.00,
2025-09-13 06:11:08,0.52,0.71,
2025-09-13 06:11:08,0.52,0.71,
2025-09-13 06:11:09,0.00,0.30,
2025-09-13 06:11:09,0.00,0.30,
2025-09-13 06:11:10,0.00,0.64,
2025-09-13 06:11:10,0.00,0.64,
2025-09-13 06:11:11,0.33,0.17,
2025-09-13 06:11:11,0.33,0.17,
2025-09-13 06:11:12,0.00,0.13,
2025-09-13 06:11:12,0.00,0.13,
2025-09-13 06:11:13,0.00,1.97,
2025-09-13 06:11:13,0.00,1.97,
2025-09-13 06:11:14,0.00,0.06,
2025-09-13 06:11:14,0.00,0.06,
2025-09-13 06:11:15,0.00,0.00,
2025-09-13 06:11:15,0.00,0.00,
2025-09-13 06:11:16,0.00,0.00,
2025-09-13 06:11:16,0.00,0.00,
2025-09-13 06:11:17,0.00,0.00,
2025-09-13 06:11:17,0.00,0.00,
2025-09-13 06:11:18,0.00,0.20,
2025-09-13 06:11:18,0.00,0.20,
2025-09-13 06:11:19,0.00,0.17,
2025-09-13 06:11:19,0.00,0.17,
2025-09-13 06:11:20,0.00,0.02,
2025-09-13 06:11:20,0.00,0.02,
2025-09-13 06:11:21,0.00,0.15,
2025-09-13 06:11:21,0.00,0.15,
2025-09-13 06:11:22,0.03,0.00,
2025-09-13 06:11:22,0.03,0.00,
2025-09-13 06:11:23,0.00,0.77,
2025-09-13 06:11:23,0.00,0.77,
2025-09-13 06:11:24,0.00,0.00,
2025-09-13 06:11:24,0.00,0.00,
2025-09-13 06:11:25,0.01,0.00,
2025-09-13 06:11:25,0.01,0.00,
2025-09-13 06:11:26,0.00,0.00,
2025-09-13 06:11:26,0.00,0.00,
2025-09-13 06:11:27,0.00,0.00,
2025-09-13 06:11:27,0.00,0.00,
2025-09-13 06:11:28,0.00,0.29,
2025-09-13 06:11:28,0.00,0.29,
2025-09-13 06:11:29,0.00,0.01,
2025-09-13 06:11:29,0.00,0.01,
2025-09-13 06:11:30,0.00,0.02,
2025-09-13 06:11:30,0.00,0.02,
2025-09-13 06:11:31,0.00,0.16,
2025-09-13 06:11:31,0.00,0.16,
2025-09-13 06:11:32,0.00,0.14,
2025-09-13 06:11:32,0.00,0.14,
2025-09-13 06:11:33,0.00,0.11,
2025-09-13 06:11:33,0.00,0.11,
2025-09-13 06:11:34,0.00,0.01,
2025-09-13 06:11:34,0.00,0.01,
2025-09-13 06:11:35,0.00,0.00,
2025-09-13 06:11:35,0.00,0.00,
2025-09-13 06:11:36,4.87,0.58,
2025-09-13 06:11:36,4.87,0.58,
2025-09-13 06:11:37,0.00,0.00,
2025-09-13 06:11:37,0.00,0.00,
2025-09-13 06:11:38,0.00,0.24,
2025-09-13 06:11:38,0.00,0.24,
2025-09-13 06:11:39,0.00,0.30,
2025-09-13 06:11:39,0.00,0.30,
2025-09-13 06:11:40,0.00,0.31,
2025-09-13 06:11:40,0.00,0.31,
2025-09-13 06:11:41,0.00,0.15,
2025-09-13 06:11:41,0.00,0.15,
2025-09-13 06:11:42,0.00,0.00,
2025-09-13 06:11:42,0.00,0.00,
2025-09-13 06:11:43,0.00,0.91,
2025-09-13 06:11:43,0.00,0.91,
2025-09-13 06:11:44,0.00,0.29,
2025-09-13 06:11:44,0.00,0.29,
2025-09-13 06:11:45,0.00,0.16,
2025-09-13 06:11:45,0.00,0.16,
2025-09-13 06:11:46,0.00,1.96,
2025-09-13 06:11:46,0.00,1.96,
2025-09-13 06:11:47,0.00,0.00,
2025-09-13 06:11:47,0.00,0.00,
2025-09-13 06:11:48,0.00,0.45,
2025-09-13 06:11:48,0.00,0.45,
2025-09-13 06:11:49,0.00,0.03,
2025-09-13 06:11:49,0.00,0.03,
2025-09-13 06:11:50,0.00,0.00,
2025-09-13 06:11:50,0.00,0.00,
2025-09-13 06:11:51,0.01,0.00,
2025-09-13 06:11:51,0.01,0.00,
2025-09-13 06:11:52,0.00,0.00,
2025-09-13 06:11:52,0.00,0.00,
2025-09-13 06:11:53,0.00,0.16,
2025-09-13 06:11:53,0.00,0.16,
2025-09-13 06:11:54,0.00,1.34,
2025-09-13 06:11:54,0.00,1.34,
2025-09-13 06:11:55,0.00,0.00,
2025-09-13 06:11:55,0.00,0.00,
2025-09-13 06:11:56,0.00,0.00,
2025-09-13 06:11:56,0.00,0.00,
2025-09-13 06:11:57,0.00,0.00,
2025-09-13 06:11:57,0.00,0.00,
2025-09-13 06:11:58,0.00,0.19,
2025-09-13 06:11:58,0.00,0.19,
2025-09-13 06:11:59,0.00,0.19,
2025-09-13 06:11:59,0.00,0.19,
2025-09-13 06:12:00,0.00,0.01,
2025-09-13 06:12:00,0.00,0.01,
2025-09-13 06:12:01,0.00,0.00,
2025-09-13 06:12:01,0.00,0.00,
2025-09-13 06:12:02,0.00,0.00,
2025-09-13 06:12:02,0.00,0.00,
2025-09-13 06:12:03,0.00,0.17,
2025-09-13 06:12:03,0.00,0.17,
2025-09-13 06:12:04,0.00,0.75,
2025-09-13 06:12:04,0.00,0.75,
2025-09-13 06:12:05,0.00,0.00,
2025-09-13 06:12:05,0.00,0.00,
2025-09-13 06:12:06,0.00,0.12,
2025-09-13 06:12:06,0.00,0.12,
2025-09-13 06:12:07,0.00,0.03,
2025-09-13 06:12:07,0.00,0.03,
2025-09-13 06:12:08,0.00,0.13,
2025-09-13 06:12:08,0.00,0.13,
2025-09-13 06:12:09,0.00,0.06,
2025-09-13 06:12:09,0.00,0.06,
2025-09-13 06:12:10,0.00,0.00,
2025-09-13 06:12:10,0.00,0.00,
2025-09-13 06:12:11,0.00,0.16,
2025-09-13 06:12:11,0.00,0.16,
2025-09-13 06:12:12,0.00,0.00,
2025-09-13 06:12:12,0.00,0.00,
2025-09-13 06:12:13,0.00,0.16,
2025-09-13 06:12:13,0.00,0.16,
2025-09-13 06:12:14,0.00,0.00,
2025-09-13 06:12:14,0.00,0.00,
2025-09-13 06:12:15,0.00,0.25,
2025-09-13 06:12:15,0.00,0.25,
2025-09-13 06:12:16,0.00,0.00,
2025-09-13 06:12:16,0.00,0.00,
2025-09-13 06:12:17,0.00,0.00,
2025-09-13 06:12:17,0.00,0.00,
2025-09-13 06:12:18,0.00,0.12,
2025-09-13 06:12:18,0.00,0.12,
2025-09-13 06:12:19,0.00,0.76,
2025-09-13 06:12:19,0.00,0.76,
2025-09-13 06:12:20,0.00,0.00,
2025-09-13 06:12:20,0.00,0.00,
2025-09-13 06:12:21,0.00,0.00,
2025-09-13 06:12:21,0.00,0.00,
2025-09-13 06:12:22,0.00,0.00,
2025-09-13 06:12:22,0.00,0.00,
2025-09-13 06:12:23,0.00,0.30,
2025-09-13 06:12:23,0.00,0.30,
2025-09-13 06:12:24,0.00,0.00,
2025-09-13 06:12:24,0.00,0.00,
2025-09-13 06:12:25,0.00,1.43,
2025-09-13 06:12:25,0.00,1.43,
2025-09-13 06:12:26,0.00,0.04,
2025-09-13 06:12:26,0.00,0.04,
2025-09-13 06:12:27,0.00,0.00,
2025-09-13 06:12:27,0.00,0.00,
2025-09-13 06:12:28,0.00,0.12,
2025-09-13 06:12:28,0.00,0.12,
2025-09-13 06:12:29,0.00,0.00,
2025-09-13 06:12:29,0.00,0.00,
2025-09-13 06:12:30,0.00,0.01,
2025-09-13 06:12:30,0.00,0.01,
2025-09-13 06:12:31,0.00,0.00,
2025-09-13 06:12:31,0.00,0.00,
2025-09-13 06:12:32,0.00,0.00,
2025-09-13 06:12:32,0.00,0.00,
2025-09-13 06:12:33,0.00,0.16,
2025-09-13 06:12:33,0.00,0.16,
2025-09-13 06:12:34,0.00,0.00,
2025-09-13 06:12:34,0.00,0.00,
2025-09-13 06:12:35,0.00,0.00,
2025-09-13 06:12:35,0.00,0.00,
2025-09-13 06:12:36,0.00,0.00,
2025-09-13 06:12:36,0.00,0.00,
2025-09-13 06:12:37,0.00,0.00,
2025-09-13 06:12:37,0.00,0.00,
2025-09-13 06:12:38,0.00,0.08,
2025-09-13 06:12:38,0.00,0.08,
2025-09-13 06:12:39,0.00,0.13,
2025-09-13 06:12:39,0.00,0.13,
2025-09-13 06:12:40,0.00,0.00,
2025-09-13 06:12:40,0.00,0.00,
2025-09-13 06:12:41,0.00,0.01,
2025-09-13 06:12:41,0.00,0.01,
2025-09-13 06:12:42,0.00,0.00,
2025-09-13 06:12:42,0.00,0.00,
2025-09-13 06:12:43,0.00,0.17,
2025-09-13 06:12:43,0.00,0.17,
2025-09-13 06:12:44,0.00,0.16,
2025-09-13 06:12:44,0.00,0.16,
2025-09-13 06:12:45,0.00,0.07,
2025-09-13 06:12:45,0.00,0.07,
2025-09-13 06:12:46,0.00,0.00,
2025-09-13 06:12:46,0.00,0.00,
2025-09-13 06:12:47,0.00,0.00,
2025-09-13 06:12:47,0.00,0.00,
2025-09-13 06:12:48,0.00,0.19,
2025-09-13 06:12:48,0.00,0.19,
2025-09-13 06:12:49,0.00,0.00,
2025-09-13 06:12:49,0.00,0.00,
2025-09-13 06:12:50,0.00,0.30,
2025-09-13 06:12:50,0.00,0.30,
2025-09-13 06:12:51,0.00,0.00,
2025-09-13 06:12:51,0.00,0.00,
2025-09-13 06:12:52,0.00,0.00,
2025-09-13 06:12:52,0.00,0.00,
2025-09-13 06:12:53,0.00,0.17,
2025-09-13 06:12:53,0.00,0.17,
2025-09-13 06:12:54,0.00,0.00,
2025-09-13 06:12:54,0.00,0.00,
2025-09-13 06:12:55,0.00,1.93,
2025-09-13 06:12:55,0.00,1.93,
2025-09-13 06:12:56,0.00,0.01,
2025-09-13 06:12:56,0.00,0.01,
2025-09-13 06:12:57,0.00,0.00,
2025-09-13 06:12:57,0.00,0.00,
2025-09-13 06:12:58,0.00,0.19,
2025-09-13 06:12:58,0.00,0.19,
2025-09-13 06:12:59,0.00,0.21,
2025-09-13 06:12:59,0.00,0.21,
2025-09-13 06:13:00,0.00,0.00,
2025-09-13 06:13:00,0.00,0.00,
2025-09-13 06:13:01,0.00,0.00,
2025-09-13 06:13:01,0.00,0.00,
2025-09-13 06:13:02,0.00,0.00,
2025-09-13 06:13:02,0.00,0.00,
2025-09-13 06:13:03,0.00,0.18,
2025-09-13 06:13:03,0.00,0.18,
2025-09-13 06:13:04,0.00,0.00,
2025-09-13 06:13:04,0.00,0.00,
2025-09-13 06:13:05,0.00,0.00,
2025-09-13 06:13:05,0.00,0.00,
2025-09-13 06:13:06,0.00,0.00,
2025-09-13 06:13:06,0.00,0.00,
2025-09-13 06:13:07,0.00,0.00,
2025-09-13 06:13:07,0.00,0.00,
2025-09-13 06:13:08,0.00,0.18,
2025-09-13 06:13:08,0.00,0.18,
2025-09-13 06:13:09,0.00,0.00,
2025-09-13 06:13:09,0.00,0.00,
2025-09-13 06:13:10,0.00,0.15,
2025-09-13 06:13:10,0.00,0.15,
2025-09-13 06:13:11,0.00,1.97,
2025-09-13 06:13:11,0.00,1.97,
2025-09-13 06:13:12,0.00,0.00,
2025-09-13 06:13:12,0.00,0.00,
2025-09-13 06:13:13,0.00,0.16,
2025-09-13 06:13:13,0.00,0.16,
2025-09-13 06:13:14,0.00,0.00,
2025-09-13 06:13:14,0.00,0.00,
2025-09-13 06:13:15,0.00,0.00,
2025-09-13 06:13:15,0.00,0.00,
2025-09-13 06:13:16,0.00,0.07,
2025-09-13 06:13:16,0.00,0.07,
2025-09-13 06:13:17,0.03,0.44,
2025-09-13 06:13:17,0.03,0.44,
2025-09-13 06:13:18,0.00,0.27,
2025-09-13 06:13:18,0.00,0.27,
2025-09-13 06:13:19,0.00,0.15,
2025-09-13 06:13:19,0.00,0.15,
2025-09-13 06:13:20,0.00,0.00,
2025-09-13 06:13:20,0.00,0.00,
2025-09-13 06:13:21,0.00,0.12,
2025-09-13 06:13:21,0.00,0.12,
2025-09-13 06:13:22,0.00,0.05,
2025-09-13 06:13:22,0.00,0.05,
2025-09-13 06:13:23,0.00,0.18,
2025-09-13 06:13:23,0.00,0.18,
2025-09-13 06:13:24,0.00,0.00,
2025-09-13 06:13:24,0.00,0.00,
2025-09-13 06:13:25,0.00,0.01,
2025-09-13 06:13:25,0.00,0.01,
2025-09-13 06:13:26,0.00,1.95,
2025-09-13 06:13:26,0.00,1.95,
2025-09-13 06:13:27,0.00,0.00,
2025-09-13 06:13:27,0.00,0.00,
2025-09-13 06:13:28,0.00,0.23,
2025-09-13 06:13:28,0.00,0.23,
2025-09-13 06:13:29,0.00,0.00,
2025-09-13 06:13:29,0.00,0.00,
2025-09-13 06:13:30,0.00,0.00,
2025-09-13 06:13:30,0.00,0.00,
2025-09-13 06:13:31,0.00,0.06,
2025-09-13 06:13:31,0.00,0.06,
2025-09-13 06:13:32,0.00,0.01,
2025-09-13 06:13:32,0.00,0.01,
2025-09-13 06:13:33,0.00,0.16,
2025-09-13 06:13:33,0.00,0.16,
2025-09-13 06:13:34,0.00,0.00,
2025-09-13 06:13:34,0.00,0.00,
2025-09-13 06:13:35,0.00,0.00,
2025-09-13 06:13:35,0.00,0.00,
2025-09-13 06:13:36,0.00,0.00,
2025-09-13 06:13:36,0.00,0.00,
2025-09-13 06:13:37,0.00,0.04,
2025-09-13 06:13:37,0.00,0.04,
2025-09-13 06:13:38,0.00,0.19,
2025-09-13 06:13:38,0.00,0.19,
2025-09-13 06:13:39,0.00,0.16,
2025-09-13 06:13:39,0.00,0.16,
2025-09-13 06:13:40,0.00,0.00,
2025-09-13 06:13:40,0.00,0.00,
2025-09-13 06:13:41,0.00,0.00,
2025-09-13 06:13:41,0.00,0.00,
2025-09-13 06:13:42,0.00,0.00,
2025-09-13 06:13:42,0.00,0.00,
2025-09-13 06:13:43,0.00,0.18,
2025-09-13 06:13:43,0.00,0.18,
2025-09-13 06:13:44,0.00,0.00,
2025-09-13 06:13:44,0.00,0.00,
2025-09-13 06:13:45,0.00,0.00,
2025-09-13 06:13:45,0.00,0.00,
2025-09-13 06:13:46,0.00,0.02,
2025-09-13 06:13:46,0.00,0.02,
2025-09-13 06:13:47,0.00,0.00,
2025-09-13 06:13:47,0.00,0.00,
2025-09-13 06:13:48,0.00,0.18,
2025-09-13 06:13:48,0.00,0.18,
2025-09-13 06:13:49,0.00,0.00,
2025-09-13 06:13:49,0.00,0.00,
2025-09-13 06:13:50,0.00,0.11,
2025-09-13 06:13:50,0.00,0.11,
2025-09-13 06:13:51,0.00,0.00,
2025-09-13 06:13:51,0.00,0.00,
2025-09-13 06:13:52,0.00,0.02,
2025-09-13 06:13:52,0.00,0.02,
2025-09-13 06:13:53,0.00,0.20,
2025-09-13 06:13:53,0.00,0.20,
2025-09-13 06:13:54,0.00,0.00,
2025-09-13 06:13:54,0.00,0.00,
2025-09-13 06:13:55,0.00,0.00,
2025-09-13 06:13:55,0.00,0.00,
2025-09-13 06:13:56,0.00,0.50,
2025-09-13 06:13:56,0.00,0.50,
2025-09-13 06:13:57,0.00,1.50,
2025-09-13 06:13:57,0.00,1.50,
2025-09-13 06:13:58,0.00,0.16,
2025-09-13 06:13:58,0.00,0.16,
2025-09-13 06:13:59,0.00,0.16,
2025-09-13 06:13:59,0.00,0.16,
2025-09-13 06:14:00,0.00,0.00,
2025-09-13 06:14:00,0.00,0.00,
2025-09-13 06:14:01,0.00,0.00,
2025-09-13 06:14:01,0.00,0.00,
2025-09-13 06:14:02,0.00,0.01,
2025-09-13 06:14:02,0.00,0.01,
2025-09-13 06:14:03,0.00,0.18,
2025-09-13 06:14:03,0.00,0.18,
2025-09-13 06:14:04,0.00,0.00,
2025-09-13 06:14:04,0.00,0.00,
2025-09-13 06:14:05,0.00,0.00,
2025-09-13 06:14:05,0.00,0.00,
2025-09-13 06:14:06,0.00,0.00,
2025-09-13 06:14:06,0.00,0.00,
2025-09-13 06:14:07,0.00,0.06,
2025-09-13 06:14:07,0.00,0.06,
2025-09-13 06:14:08,0.00,0.16,
2025-09-13 06:14:08,0.00,0.16,
2025-09-13 06:14:09,0.00,0.00,
2025-09-13 06:14:09,0.00,0.00,
2025-09-13 06:14:10,0.00,0.00,
2025-09-13 06:14:10,0.00,0.00,
2025-09-13 06:14:11,0.00,0.00,
2025-09-13 06:14:11,0.00,0.00,
2025-09-13 06:14:12,0.00,0.00,
2025-09-13 06:14:12,0.00,0.00,
2025-09-13 06:14:13,0.00,0.20,
2025-09-13 06:14:13,0.00,0.20,
2025-09-13 06:14:14,0.00,0.00,
2025-09-13 06:14:14,0.00,0.00,
2025-09-13 06:14:15,0.00,0.00,
2025-09-13 06:14:15,0.00,0.00,
2025-09-13 06:14:16,0.00,0.00,
2025-09-13 06:14:16,0.00,0.00,
2025-09-13 06:14:17,0.00,0.00,
2025-09-13 06:14:17,0.00,0.00,
2025-09-13 06:14:18,0.00,0.17,
2025-09-13 06:14:18,0.00,0.17,
2025-09-13 06:14:19,0.00,0.15,
2025-09-13 06:14:19,0.00,0.15,
2025-09-13 06:14:20,0.00,0.00,
2025-09-13 06:14:20,0.00,0.00,
2025-09-13 06:14:21,0.00,0.00,
2025-09-13 06:14:21,0.00,0.00,
2025-09-13 06:14:22,0.00,0.00,
2025-09-13 06:14:22,0.00,0.00,
2025-09-13 06:14:23,0.00,0.21,
2025-09-13 06:14:23,0.00,0.21,
2025-09-13 06:14:24,0.00,0.13,
2025-09-13 06:14:24,0.00,0.13,
2025-09-13 06:14:25,0.00,0.00,
2025-09-13 06:14:25,0.00,0.00,
2025-09-13 06:14:26,0.00,0.00,
2025-09-13 06:14:26,0.00,0.00,
2025-09-13 06:14:27,0.00,0.00,
2025-09-13 06:14:27,0.00,0.00,
2025-09-13 06:14:28,0.00,1.46,
2025-09-13 06:14:28,0.00,1.46,
2025-09-13 06:14:29,0.00,0.00,
2025-09-13 06:14:29,0.00,0.00,
2025-09-13 06:14:30,0.00,0.16,
2025-09-13 06:14:30,0.00,0.16,
2025-09-13 06:14:31,0.00,1.96,
2025-09-13 06:14:31,0.00,1.96,
2025-09-13 06:14:32,0.00,0.50,
2025-09-13 06:14:32,0.00,0.50,
2025-09-13 06:14:33,0.00,0.60,
2025-09-13 06:14:33,0.00,0.60,
2025-09-13 06:14:34,0.00,0.01,
2025-09-13 06:14:34,0.00,0.01,
2025-09-13 06:14:35,0.00,0.00,
2025-09-13 06:14:35,0.00,0.00,
2025-09-13 06:14:36,0.00,0.00,
2025-09-13 06:14:36,0.00,0.00,
2025-09-13 06:14:37,0.00,0.00,
2025-09-13 06:14:37,0.00,0.00,
2025-09-13 06:14:38,0.00,0.03,
2025-09-13 06:14:38,0.00,0.03,
2025-09-13 06:14:39,0.00,0.23,
2025-09-13 06:14:39,0.00,0.23,
2025-09-13 06:14:40,0.00,0.00,
2025-09-13 06:14:40,0.00,0.00,
2025-09-13 06:14:41,0.00,0.00,
2025-09-13 06:14:41,0.00,0.00,
2025-09-13 06:14:42,0.00,0.09,
2025-09-13 06:14:42,0.00,0.09,
2025-09-13 06:14:43,0.00,0.18,
2025-09-13 06:14:43,0.00,0.18,
2025-09-13 06:14:44,0.00,0.00,
2025-09-13 06:14:44,0.00,0.00,
2025-09-13 06:14:45,0.00,0.00,
2025-09-13 06:14:45,0.00,0.00,
2025-09-13 06:14:46,0.00,0.00,
2025-09-13 06:14:46,0.00,0.00,
2025-09-13 06:14:47,0.00,0.00,
2025-09-13 06:14:47,0.00,0.00,
2025-09-13 06:14:48,0.00,0.00,
2025-09-13 06:14:48,0.00,0.00,
2025-09-13 06:14:49,0.00,0.09,
2025-09-13 06:14:49,0.00,0.09,
2025-09-13 06:14:50,0.00,0.00,
2025-09-13 06:14:50,0.00,0.00,
2025-09-13 06:14:51,0.00,0.00,
2025-09-13 06:14:51,0.00,0.00,
2025-09-13 06:14:52,0.00,0.00,
2025-09-13 06:14:52,0.00,0.00,
2025-09-13 06:14:53,0.00,0.14,
2025-09-13 06:14:53,0.00,0.14,
2025-09-13 06:14:54,0.00,0.01,
2025-09-13 06:14:54,0.00,0.01,
2025-09-13 06:14:55,0.00,0.00,
2025-09-13 06:14:55,0.00,0.00,
2025-09-13 06:14:56,0.00,0.00,
2025-09-13 06:14:56,0.00,0.00,
2025-09-13 06:14:57,17.21,0.02,
2025-09-13 06:14:57,17.21,0.02,
2025-09-13 06:14:58,0.00,1.63,
2025-09-13 06:14:58,0.00,1.63,
2025-09-13 06:14:59,0.00,0.48,
2025-09-13 06:14:59,0.00,0.48,
2025-09-13 06:15:00,0.00,0.00,
2025-09-13 06:15:00,0.00,0.00,
2025-09-13 06:15:01,0.00,0.00,
2025-09-13 06:15:01,0.00,0.00,
2025-09-13 06:15:02,0.00,0.00,
2025-09-13 06:15:02,0.00,0.00,
2025-09-13 06:15:03,0.00,0.22,
2025-09-13 06:15:03,0.00,0.22,
2025-09-13 06:15:04,0.00,0.00,
2025-09-13 06:15:04,0.00,0.00,
2025-09-13 06:15:05,0.00,0.00,
2025-09-13 06:15:05,0.00,0.00,
2025-09-13 06:15:06,0.00,0.00,
2025-09-13 06:15:06,0.00,0.00,
2025-09-13 06:15:07,0.00,0.04,
2025-09-13 06:15:07,0.00,0.04,
2025-09-13 06:15:08,0.00,1.10,
2025-09-13 06:15:08,0.00,1.10,
2025-09-13 06:15:09,0.00,0.00,
2025-09-13 06:15:09,0.00,0.00,
2025-09-13 06:15:10,0.00,0.00,
2025-09-13 06:15:10,0.00,0.00,
2025-09-13 06:15:11,0.00,0.00,
2025-09-13 06:15:11,0.00,0.00,
2025-09-13 06:15:12,0.00,0.00,
2025-09-13 06:15:12,0.00,0.00,
2025-09-13 06:15:13,0.00,0.18,
2025-09-13 06:15:13,0.00,0.18,
2025-09-13 06:15:14,0.00,0.00,
2025-09-13 06:15:14,0.00,0.00,
2025-09-13 06:15:15,0.00,0.00,
2025-09-13 06:15:15,0.00,0.00,
2025-09-13 06:15:16,0.00,0.00,
2025-09-13 06:15:16,0.00,0.00,
2025-09-13 06:15:17,0.00,0.00,
2025-09-13 06:15:17,0.00,0.00,
2025-09-13 06:15:18,0.00,0.21,
2025-09-13 06:15:18,0.00,0.21,
2025-09-13 06:15:19,0.00,0.15,
2025-09-13 06:15:19,0.00,0.15,
2025-09-13 06:15:20,0.01,0.00,
2025-09-13 06:15:20,0.01,0.00,
2025-09-13 06:15:21,0.00,0.00,
2025-09-13 06:15:21,0.00,0.00,
2025-09-13 06:15:22,0.00,0.03,
2025-09-13 06:15:22,0.00,0.03,
2025-09-13 06:15:23,0.00,0.20,
2025-09-13 06:15:23,0.00,0.20,
2025-09-13 06:15:24,0.00,0.00,
2025-09-13 06:15:24,0.00,0.00,
2025-09-13 06:15:25,0.00,0.20,
2025-09-13 06:15:25,0.00,0.20,
2025-09-13 06:15:26,0.00,0.00,
2025-09-13 06:15:26,0.00,0.00,
2025-09-13 06:15:27,0.00,0.00,
2025-09-13 06:15:27,0.00,0.00,
2025-09-13 06:15:28,0.00,0.24,
2025-09-13 06:15:28,0.00,0.24,
2025-09-13 06:15:29,0.00,18.49,
2025-09-13 06:15:29,0.00,18.49,
2025-09-13 06:15:30,0.00,0.62,
2025-09-13 06:15:30,0.00,0.62,
2025-09-13 06:15:31,0.07,1.97,
2025-09-13 06:15:31,0.07,1.97,
2025-09-13 06:15:32,0.00,0.00,
2025-09-13 06:15:32,0.00,0.00,
2025-09-13 06:15:33,0.00,0.25,
2025-09-13 06:15:33,0.00,0.25,
2025-09-13 06:15:34,0.00,0.00,
2025-09-13 06:15:34,0.00,0.00,
2025-09-13 06:15:35,0.00,0.01,
2025-09-13 06:15:35,0.00,0.01,
2025-09-13 06:15:36,0.00,0.00,
2025-09-13 06:15:36,0.00,0.00,
2025-09-13 06:15:37,0.00,0.00,
2025-09-13 06:15:37,0.00,0.00,
2025-09-13 06:15:38,0.00,0.15,
2025-09-13 06:15:38,0.00,0.15,
2025-09-13 06:15:39,0.00,0.92,
2025-09-13 06:15:39,0.00,0.92,
2025-09-13 06:15:40,0.00,0.01,
2025-09-13 06:15:40,0.00,0.01,
2025-09-13 06:15:41,0.00,0.00,
2025-09-13 06:15:41,0.00,0.00,
2025-09-13 06:15:42,0.00,0.00,
2025-09-13 06:15:42,0.00,0.00,
2025-09-13 06:15:43,0.00,0.20,
2025-09-13 06:15:43,0.00,0.20,
2025-09-13 06:15:44,0.00,0.00,
2025-09-13 06:15:44,0.00,0.00,
2025-09-13 06:15:45,0.00,0.00,
2025-09-13 06:15:45,0.00,0.00,
2025-09-13 06:15:46,0.00,0.06,
2025-09-13 06:15:46,0.00,0.06,
2025-09-13 06:15:47,0.00,0.00,
2025-09-13 06:15:47,0.00,0.00,
2025-09-13 06:15:48,0.00,0.16,
2025-09-13 06:15:48,0.00,0.16,
2025-09-13 06:15:49,0.00,0.00,
2025-09-13 06:15:49,0.00,0.00,
2025-09-13 06:15:50,0.00,0.01,
2025-09-13 06:15:50,0.00,0.01,
2025-09-13 06:15:51,0.00,0.00,
2025-09-13 06:15:51,0.00,0.00,
2025-09-13 06:15:52,0.00,0.00,
2025-09-13 06:15:52,0.00,0.00,
2025-09-13 06:15:53,0.00,0.23,
2025-09-13 06:15:53,0.00,0.23,
2025-09-13 06:15:54,0.00,0.06,
2025-09-13 06:15:54,0.00,0.06,
2025-09-13 06:15:55,0.00,0.00,
2025-09-13 06:15:55,0.00,0.00,
2025-09-13 06:15:56,0.00,0.00,
2025-09-13 06:15:56,0.00,0.00,
2025-09-13 06:15:57,0.00,0.00,
2025-09-13 06:15:57,0.00,0.00,
2025-09-13 06:15:58,0.00,0.15,
2025-09-13 06:15:58,0.00,0.15,
2025-09-13 06:15:59,0.00,0.15,
